"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act_1";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"prior.conc";"ideology.conc";"condition.binary"
"667";413;0,240289069557362;1;0,0415537488708225;31;31;31;-10;31;10;9;1;19;-10;8;10;31;"easy";"clim";"ns";31;21;10;2;22;0;12,559;4;-0,292080698584764;"conc";"neutr";"0"
"668";413;0,240289069557362;1;0,0415537488708225;31;31;31;-10;31;10;9;1;19;-10;8;10;31;"easy";"gmo";"ns";40;41;21;3;1;0;63,434;4;-0,292080698584764;"conc";"neutr";"0"
"669";413;0,240289069557362;1;0,0415537488708225;31;31;31;-10;31;10;9;1;19;-10;8;10;31;"easy";"hom";"s";42;31;21;1;-20;0;10,901;4;-0,292080698584764;"disc";"neutr";"0"
"670";414;0,312752837673304;1;0,374887082204156;-20;41;31;-50;-21;31;33;21;-50;20;31;-41;-50;"hard";"clim";"ns";22;22;11;1;50;1;685,865;6;0,485697079193014;"conc";"conc";"1"
"671";414;0,312752837673304;1;0,374887082204156;-20;41;31;-50;-21;31;33;21;-50;20;31;-41;-50;"hard";"gmo";"ns";-20;12;-50;2;50;1;212,585;6;0,485697079193014;"conc";"conc";"1"
"672";414;0,312752837673304;1;0,374887082204156;-20;41;31;-50;-21;31;33;21;-50;20;31;-41;-50;"hard";"hom";"s";-21;10;-41;3;50;1;173,019;6;0,485697079193014;"disc";"neutr";"1"
"673";416;0,0373905188327247;1;0,0415537488708225;31;31;11;31;38;-30;21;11;37;-42;41;-50;11;"easy";"clim";"s";10;22;-41;2;20;1;224,68;2,33333333333333;0,485697079193014;"disc";"conc";"0"
"674";416;0,0373905188327247;1;0,0415537488708225;31;31;11;31;38;-30;21;11;37;-42;41;-50;11;"easy";"gmo";"s";11;10;-42;3;32;0;163,735;2,33333333333333;0,485697079193014;"disc";"conc";"0"
"675";416;0,0373905188327247;1;0,0415537488708225;31;31;11;31;38;-30;21;11;37;-42;41;-50;11;"easy";"hom";"s";10;19;-44;1;10;0;184,734;2,33333333333333;0,485697079193014;"disc";"neutr";"0"
"676";417;-0,0495660029064057;1;-0,291779584462511;50;50;50;50;50;50;50;50;50;50;50;50;-50;"hard";"clim";"s";50;50;50;2;16;0;23,343;7;-0,403191809695875;"neutr";"disc";"1"
"677";417;-0,0495660029064057;1;-0,291779584462511;50;50;50;50;50;50;50;50;50;50;50;50;-50;"hard";"gmo";"s";50;50;50;1;50;1;39,659;7;-0,403191809695875;"neutr";"disc";"1"
"678";417;-0,0495660029064057;1;-0,291779584462511;50;50;50;50;50;50;50;50;50;50;50;50;-50;"hard";"hom";"ns";50;50;50;3;50;0;27,1;7;-0,403191809695875;"neutr";"neutr";"1"
"679";420;0,138839794195043;1;-0,625112917795844;7;14;17;18;13;2;7;15;8;0;2;0;7;"hard";"clim";"ns";14;14;16;3;16;1;3,801;4,33333333333333;-0,403191809695875;"conc";"conc";"1"
"680";420;0,138839794195043;1;-0,625112917795844;7;14;17;18;13;2;7;15;8;0;2;0;7;"hard";"gmo";"s";15;17;21;1;18;1;219,518;4,33333333333333;-0,403191809695875;"disc";"disc";"1"
"681";420;0,138839794195043;1;-0,625112917795844;7;14;17;18;13;2;7;15;8;0;2;0;7;"hard";"hom";"ns";16;13;15;2;16;1;6,549;4,33333333333333;-0,403191809695875;"conc";"neutr";"1"
"682";421;0,327245591296493;0;0,0415537488708225;50;45;29;-15;31;-20;-20;23;20;-15;28;26;41;"hard";"clim";"s";-29;-10;-16;2;50;0;177,576;7;0,0412526347485692;"neutr";"disc";"1"
"683";421;0,327245591296493;0;0,0415537488708225;50;45;29;-15;31;-20;-20;23;20;-15;28;26;41;"hard";"gmo";"ns";-50;-50;-43;1;50;0;204,818;7;0,0412526347485692;"neutr";"conc";"1"
"684";421;0,327245591296493;0;0,0415537488708225;50;45;29;-15;31;-20;-20;23;20;-15;28;26;41;"hard";"hom";"s";13;21;24;3;-25;1;134,991;7;0,0412526347485692;"neutr";"neutr";"1"
"685";422;-0,223479046384667;0;0,0415537488708225;12;24;16;17;13;13;14;16;14;18;21;15;12;"easy";"clim";"s";11;17;14;3;16;1;13,385;4,33333333333333;-0,292080698584764;"disc";"disc";"0"
"686";422;-0,223479046384667;0;0,0415537488708225;12;24;16;17;13;13;14;16;14;18;21;15;12;"easy";"gmo";"ns";15;28;19;1;19;1;5,602;4,33333333333333;-0,292080698584764;"conc";"conc";"0"
"687";422;-0,223479046384667;0;0,0415537488708225;12;24;16;17;13;13;14;16;14;18;21;15;12;"easy";"hom";"s";9;9;16;2;14;0;19,839;4,33333333333333;-0,292080698584764;"disc";"neutr";"0"
"688";423;0,0518832724559131;1;0,374887082204156;-11;11;20;-39;11;-11;-10;13;-11;-19;11;-31;-38;"hard";"clim";"s";-21;-20;-49;2;10;1;27,441;4,66666666666667;0,374585968081903;"disc";"disc";"1"
"689";423;0,0518832724559131;1;0,374887082204156;-11;11;20;-39;11;-11;-10;13;-11;-19;11;-31;-38;"hard";"gmo";"ns";-12;-9;-50;3;-9;0;45,108;4,66666666666667;0,374585968081903;"conc";"conc";"1"
"690";423;0,0518832724559131;1;0,374887082204156;-11;11;20;-39;11;-11;-10;13;-11;-19;11;-31;-38;"hard";"hom";"ns";-20;-19;-50;1;11;1;105,589;4,66666666666667;0,374585968081903;"conc";"neutr";"1"
"691";424;-0,00608774203684054;1;0,0415537488708225;8;19;20;18;20;15;22;-14;16;16;21;22;22;"hard";"clim";"s";19;21;22;2;23;1;6,384;4,33333333333333;-0,292080698584764;"disc";"disc";"1"
"692";424;-0,00608774203684054;1;0,0415537488708225;8;19;20;18;20;15;22;-14;16;16;21;22;22;"hard";"gmo";"s";24;19;25;1;26;0;34,882;4,33333333333333;-0,292080698584764;"disc";"disc";"1"
"693";424;-0,00608774203684054;1;0,0415537488708225;8;19;20;18;20;15;22;-14;16;16;21;22;22;"hard";"hom";"ns";17;19;20;3;-15;1;3,803;4,33333333333333;-0,292080698584764;"conc";"neutr";"1"
"694";425;-0,266957307254232;1;-0,291779584462511;31;21;12;0;43;-22;20;11;11;-9;11;-23;-10;"easy";"clim";"ns";11;12;-14;1;-10;0;19,905;3;-0,403191809695875;"conc";"disc";"0"
"695";425;-0,266957307254232;1;-0,291779584462511;31;21;12;0;43;-22;20;11;11;-9;11;-23;-10;"easy";"gmo";"ns";15;10;-11;2;13;1;26,086;3;-0,403191809695875;"conc";"disc";"0"
"696";425;-0,266957307254232;1;-0,291779584462511;31;21;12;0;43;-22;20;11;11;-9;11;-23;-10;"easy";"hom";"s";13;10;-18;3;13;1;36,384;3;-0,403191809695875;"disc";"neutr";"0"
"697";426;0,240289069557362;0;0,0415537488708225;50;50;43;50;-9;-48;50;23;34;-50;50;11;42;"hard";"clim";"ns";-21;-10;-19;2;39;1;59,454;5,33333333333333;0,15236374585968;"neutr";"conc";"1"
"698";426;0,240289069557362;0;0,0415537488708225;50;50;43;50;-9;-48;50;23;34;-50;50;11;42;"hard";"gmo";"s";-38;-48;50;3;-7;0;94,403;5,33333333333333;0,15236374585968;"neutr";"disc";"1"
"699";426;0,240289069557362;0;0,0415537488708225;50;50;43;50;-9;-48;50;23;34;-50;50;11;42;"hard";"hom";"ns";-18;-19;-22;1;33;1;76,804;5,33333333333333;0,15236374585968;"neutr";"neutr";"1"
"700";428;-0,411884843486116;0;0,0415537488708225;32;32;31;-24;27;-22;31;11;-13;9;-10;0;15;"easy";"clim";"s";-16;-20;-46;1;33;1;139,625;3;0,263474856970791;"disc";"conc";"0"
"701";428;-0,411884843486116;0;0,0415537488708225;32;32;31;-24;27;-22;31;11;-13;9;-10;0;15;"easy";"gmo";"s";-14;-18;-41;2;31;1;58,425;3;0,263474856970791;"disc";"conc";"0"
"702";428;-0,411884843486116;0;0,0415537488708225;32;32;31;-24;27;-22;31;11;-13;9;-10;0;15;"easy";"hom";"ns";-40;-39;-39;3;38;1;43,183;3;0,263474856970791;"conc";"neutr";"0"
"703";430;0,327245591296493;1;0,0415537488708225;-8;-7;8;-47;47;48;50;50;-46;50;50;50;15;"hard";"clim";"ns";-47;-50;-45;2;-46;1;54,481;3,33333333333333;-0,180969587473653;"conc";"disc";"1"
"704";430;0,327245591296493;1;0,0415537488708225;-8;-7;8;-47;47;48;50;50;-46;50;50;50;15;"hard";"gmo";"ns";-47;-46;-43;1;-49;0;132,836;3,33333333333333;-0,180969587473653;"conc";"disc";"1"
"705";430;0,327245591296493;1;0,0415537488708225;-8;-7;8;-47;47;48;50;50;-46;50;50;50;15;"hard";"hom";"s";-40;-45;-42;3;38;0;222,786;3,33333333333333;-0,180969587473653;"disc";"neutr";"1"
"706";433;0,312752837673304;0;0,374887082204156;43;47;47;48;47;50;33;36;20;50;50;46;-24;"easy";"clim";"s";32;34;41;3;-14;0;73,488;6,33333333333333;-0,180969587473653;"disc";"disc";"0"
"707";433;0,312752837673304;0;0,374887082204156;43;47;47;48;47;50;33;36;20;50;50;46;-24;"easy";"gmo";"s";30;31;37;1;36;1;82,7;6,33333333333333;-0,180969587473653;"disc";"disc";"0"
"708";433;0,312752837673304;0;0,374887082204156;43;47;47;48;47;50;33;36;20;50;50;46;-24;"easy";"hom";"ns";25;24;21;2;31;0;55,001;6,33333333333333;-0,180969587473653;"conc";"neutr";"0"
"709";442;-0,339421075370174;1;0,374887082204156;31;50;31;-8;50;-40;37;21;-38;-20;13;-27;-42;"easy";"clim";"ns";-23;-19;-50;2;44;0;24,701;3;-0,0698584763625419;"conc";"disc";"0"
"710";442;-0,339421075370174;1;0,374887082204156;31;50;31;-8;50;-40;37;21;-38;-20;13;-27;-42;"easy";"gmo";"ns";-20;10;-9;1;43;1;20,701;3;-0,0698584763625419;"conc";"disc";"0"
"711";442;-0,339421075370174;1;0,374887082204156;31;50;31;-8;50;-40;37;21;-38;-20;13;-27;-42;"easy";"hom";"s";27;33;-50;3;29;1;36,325;3;-0,0698584763625419;"disc";"neutr";"0"
"712";444;0,0228977652095363;1;-0,291779584462511;50;50;10;-41;42;42;41;-41;-9;30;32;-31;10;"hard";"clim";"ns";1;42;50;2;-50;0;105,295;1,66666666666667;0,374585968081903;"neutr";"disc";"1"
"713";444;0,0228977652095363;1;-0,291779584462511;50;50;10;-41;42;42;41;-41;-9;30;32;-31;10;"hard";"gmo";"s";1;11;21;3;1;0;55,184;1,66666666666667;0,374585968081903;"neutr";"conc";"1"
"714";444;0,0228977652095363;1;-0,291779584462511;50;50;10;-41;42;42;41;-41;-9;30;32;-31;10;"hard";"hom";"ns";42;42;50;1;-42;1;143,577;1,66666666666667;0,374585968081903;"neutr";"neutr";"1"
"715";449;-0,136522524645536;1;-0,291779584462511;28;22;33;15;25;-8;29;26;25;21;28;26;16;"hard";"clim";"ns";34;22;16;3;18;1;8,608;4;-0,180969587473653;"conc";"neutr";"1"
"716";449;-0,136522524645536;1;-0,291779584462511;28;22;33;15;25;-8;29;26;25;21;28;26;16;"hard";"gmo";"ns";28;15;34;2;28;0;9,201;4;-0,180969587473653;"conc";"neutr";"1"
"717";449;-0,136522524645536;1;-0,291779584462511;28;22;33;15;25;-8;29;26;25;21;28;26;16;"hard";"hom";"ns";14;19;22;1;31;0;6,486;4;-0,180969587473653;"conc";"neutr";"1"
"718";460;-0,295942814500609;1;0,374887082204156;-31;31;-1;1;-50;42;41;0;0;1;1;0;0;"easy";"clim";"s";-45;5;-50;3;45;0;15,392;3,66666666666667;-0,0698584763625419;"disc";"conc";"0"
"719";460;-0,295942814500609;1;0,374887082204156;-31;31;-1;1;-50;42;41;0;0;1;1;0;0;"easy";"gmo";"ns";-10;11;-50;1;50;0;26,646;3,66666666666667;-0,0698584763625419;"conc";"disc";"0"
"720";460;-0,295942814500609;1;0,374887082204156;-31;31;-1;1;-50;42;41;0;0;1;1;0;0;"easy";"hom";"s";10;21;-41;2;41;1;46,961;3,66666666666667;-0,0698584763625419;"disc";"neutr";"0"
"721";465;-0,180000785515101;0;0,0415537488708225;-9;-10;-14;-23;14;32;20;-30;-41;-10;21;-30;-27;"easy";"clim";"s";16;15;15;1;18;0;541,73;4,66666666666667;0,0412526347485692;"disc";"disc";"0"
"722";465;-0,180000785515101;0;0,0415537488708225;-9;-10;-14;-23;14;32;20;-30;-41;-10;21;-30;-27;"easy";"gmo";"s";10;10;11;2;27;1;13,998;4,66666666666667;0,0412526347485692;"disc";"disc";"0"
"723";465;-0,180000785515101;0;0,0415537488708225;-9;-10;-14;-23;14;32;20;-30;-41;-10;21;-30;-27;"easy";"hom";"ns";-11;-10;-13;3;35;0;14,039;4,66666666666667;0,0412526347485692;"conc";"neutr";"0"
"724";466;-0,397392089862927;0;0,374887082204156;50;41;31;10;50;-41;31;10;50;-19;21;-10;31;"hard";"clim";"ns";-11;10;-31;1;10;1;68,56;1,66666666666667;0,485697079193014;"neutr";"disc";"1"
"725";466;-0,397392089862927;0;0,374887082204156;50;41;31;10;50;-41;31;10;50;-19;21;-10;31;"hard";"gmo";"ns";-20;-9;-31;3;21;0;17,928;1,66666666666667;0,485697079193014;"neutr";"disc";"1"
"726";466;-0,397392089862927;0;0,374887082204156;50;41;31;10;50;-41;31;10;50;-19;21;-10;31;"hard";"hom";"s";10;10;-19;2;11;0;43,946;1,66666666666667;0,485697079193014;"neutr";"neutr";"1"
"727";469;0,153332547818232;0;0,374887082204156;25;28;30;-18;41;-6;7;12;22;-9;36;-20;14;"hard";"clim";"ns";-39;-49;-49;2;38;0;74;2,66666666666667;-0,180969587473653;"conc";"disc";"1"
"728";469;0,153332547818232;0;0,374887082204156;25;28;30;-18;41;-6;7;12;22;-9;36;-20;14;"hard";"gmo";"s";-37;-39;-50;1;3;0;65,101;2,66666666666667;-0,180969587473653;"disc";"conc";"1"
"729";469;0,153332547818232;0;0,374887082204156;25;28;30;-18;41;-6;7;12;22;-9;36;-20;14;"hard";"hom";"ns";-50;-45;-48;3;-29;1;57,169;2,66666666666667;-0,180969587473653;"conc";"neutr";"1"
"730";471;-0,0205804956600289;1;-0,291779584462511;46;39;45;38;48;50;50;50;50;50;48;48;46;"easy";"clim";"s";-15;-38;-15;3;-11;0;30,687;2;-0,180969587473653;"disc";"conc";"0"
"731";471;-0,0205804956600289;1;-0,291779584462511;46;39;45;38;48;50;50;50;50;50;48;48;46;"easy";"gmo";"ns";38;40;38;1;39;1;34,202;2;-0,180969587473653;"conc";"disc";"0"
"732";471;-0,0205804956600289;1;-0,291779584462511;46;39;45;38;48;50;50;50;50;50;48;48;46;"easy";"hom";"s";-49;-34;-37;2;41;0;34,988;2;-0,180969587473653;"disc";"neutr";"0"
"733";472;-0,0640587565295941;1;0,0415537488708225;-50;23;-50;-48;-50;-50;-2;21;-50;-50;1;-50;-50;"hard";"clim";"ns";-50;-50;-50;3;50;1;87,573;7;-0,292080698584764;"conc";"conc";"1"
"734";472;-0,0640587565295941;1;0,0415537488708225;-50;23;-50;-48;-50;-50;-2;21;-50;-50;1;-50;-50;"hard";"gmo";"ns";-50;-50;-50;1;50;0;105,103;7;-0,292080698584764;"conc";"conc";"1"
"735";472;-0,0640587565295941;1;0,0415537488708225;-50;23;-50;-48;-50;-50;-2;21;-50;-50;1;-50;-50;"hard";"hom";"s";-50;-50;-50;2;50;1;72,789;7;-0,292080698584764;"disc";"neutr";"1"
"736";477;-0,223479046384667;1;-0,625112917795844;-20;50;26;-50;-50;20;43;50;-48;31;35;38;-41;"hard";"clim";"s";-48;-32;-46;1;50;0;208,706;5;-0,292080698584764;"disc";"disc";"1"
"737";477;-0,223479046384667;1;-0,625112917795844;-20;50;26;-50;-50;20;43;50;-48;31;35;38;-41;"hard";"gmo";"ns";-29;-27;-29;3;50;1;274,893;5;-0,292080698584764;"conc";"conc";"1"
"738";477;-0,223479046384667;1;-0,625112917795844;-20;50;26;-50;-50;20;43;50;-48;31;35;38;-41;"hard";"hom";"s";-49;-30;-50;2;50;0;240,744;5;-0,292080698584764;"disc";"neutr";"1"
"739";482;0,0663760260791015;0;-0,291779584462511;50;50;50;-49;41;22;-9;13;11;11;2;17;-15;"hard";"clim";"s";-33;-39;-22;3;40;1;22,605;3;0,263474856970791;"neutr";"conc";"1"
"740";482;0,0663760260791015;0;-0,291779584462511;50;50;50;-49;41;22;-9;13;11;11;2;17;-15;"hard";"gmo";"s";-29;-26;-20;1;50;0;48,214;3;0,263474856970791;"neutr";"conc";"1"
"741";482;0,0663760260791015;0;-0,291779584462511;50;50;50;-49;41;22;-9;13;11;11;2;17;-15;"hard";"hom";"s";-26;-26;-17;2;42;1;34,902;3;0,263474856970791;"neutr";"neutr";"1"
"742";485;0,138839794195043;1;0,374887082204156;21;31;20;41;31;-41;42;31;-20;-31;42;-20;-30;"easy";"clim";"ns";-41;-31;-50;2;50;1;232,808;2,66666666666667;0,485697079193014;"conc";"disc";"0"
"743";485;0,138839794195043;1;0,374887082204156;21;31;20;41;31;-41;42;31;-20;-31;42;-20;-30;"easy";"gmo";"ns";-41;-31;-50;1;50;1;161,619;2,66666666666667;0,485697079193014;"conc";"disc";"0"
"744";485;0,138839794195043;1;0,374887082204156;21;31;20;41;31;-41;42;31;-20;-31;42;-20;-30;"easy";"hom";"ns";-50;-30;-50;3;50;1;137,386;2,66666666666667;0,485697079193014;"conc";"neutr";"0"
"745";493;0,0953615333254783;1;0,0415537488708225;50;50;41;-50;50;-29;-41;31;-10;50;50;32;-9;"hard";"clim";"ns";-50;20;11;1;50;1;152,082;3;-0,0698584763625419;"neutr";"disc";"1"
"746";493;0,0953615333254783;1;0,0415537488708225;50;50;41;-50;50;-29;-41;31;-10;50;50;32;-9;"hard";"gmo";"ns";-50;21;12;2;31;0;58,512;3;-0,0698584763625419;"neutr";"disc";"1"
"747";493;0,0953615333254783;1;0,0415537488708225;50;50;41;-50;50;-29;-41;31;-10;50;50;32;-9;"hard";"hom";"s";-31;21;11;3;50;0;114,281;3;-0,0698584763625419;"neutr";"neutr";"1"
"748";504;-0,339421075370174;2;0,0415537488708225;50;50;41;-9;50;50;31;-30;10;-50;23;8;-28;"easy";"clim";"s";17;17;20;1;-21;0;56,737;1;0,374585968081903;"neutr";"conc";"0"
"749";504;-0,339421075370174;2;0,0415537488708225;50;50;41;-9;50;50;31;-30;10;-50;23;8;-28;"easy";"gmo";"ns";-23;-16;-19;3;24;1;36,171;1;0,374585968081903;"neutr";"disc";"0"
"750";504;-0,339421075370174;2;0,0415537488708225;50;50;41;-9;50;50;31;-30;10;-50;23;8;-28;"easy";"hom";"s";8;-2;-15;2;24;0;68,263;1;0,374585968081903;"neutr";"neutr";"0"
"751";506;-0,223479046384667;1;-0,291779584462511;-11;-5;-7;-4;5;-6;-7;-5;-2;11;2;2;33;"easy";"clim";"s";14;16;5;2;8;1;93,7;4;-0,180969587473653;"disc";"neutr";"0"
"752";506;-0,223479046384667;1;-0,291779584462511;-11;-5;-7;-4;5;-6;-7;-5;-2;11;2;2;33;"easy";"gmo";"ns";18;19;30;3;1;1;59,597;4;-0,180969587473653;"conc";"neutr";"0"
"753";506;-0,223479046384667;1;-0,291779584462511;-11;-5;-7;-4;5;-6;-7;-5;-2;11;2;2;33;"easy";"hom";"ns";21;24;28;1;1;1;114,696;4;-0,180969587473653;"conc";"neutr";"0"
"754";512;-0,19449353913829;1;0,374887082204156;23;35;28;40;37;32;23;30;34;34;16;15;33;"hard";"clim";"ns";33;36;36;3;23;1;6,19;5,33333333333333;0,263474856970791;"conc";"conc";"1"
"755";512;-0,19449353913829;1;0,374887082204156;23;35;28;40;37;32;23;30;34;34;16;15;33;"hard";"gmo";"s";29;22;24;1;28;0;51,891;5,33333333333333;0,263474856970791;"disc";"disc";"1"
"756";512;-0,19449353913829;1;0,374887082204156;23;35;28;40;37;32;23;30;34;34;16;15;33;"hard";"hom";"s";37;39;38;2;33;0;38,451;5,33333333333333;0,263474856970791;"disc";"neutr";"1"
"757";519;0,0373905188327247;1;-0,291779584462511;33;49;23;34;44;1;23;21;-28;12;22;22;-11;"hard";"clim";"s";31;42;30;3;30;1;35,34;4;-0,180969587473653;"disc";"neutr";"1"
"758";519;0,0373905188327247;1;-0,291779584462511;33;49;23;34;44;1;23;21;-28;12;22;22;-11;"hard";"gmo";"ns";32;32;-40;1;31;0;35,165;4;-0,180969587473653;"conc";"neutr";"1"
"759";519;0,0373905188327247;1;-0,291779584462511;33;49;23;34;44;1;23;21;-28;12;22;22;-11;"hard";"hom";"s";32;30;33;2;22;0;59,085;4;-0,180969587473653;"disc";"neutr";"1"
"760";520;0,153332547818232;0;0,0415537488708225;23;20;20;23;32;25;21;25;21;22;19;19;21;"hard";"clim";"s";24;23;19;2;31;1;5,048;4;-0,0698584763625419;"disc";"neutr";"1"
"761";520;0,153332547818232;0;0,0415537488708225;23;20;20;23;32;25;21;25;21;22;19;19;21;"hard";"gmo";"ns";19;23;18;3;23;1;3,605;4;-0,0698584763625419;"conc";"neutr";"1"
"762";520;0,153332547818232;0;0,0415537488708225;23;20;20;23;32;25;21;25;21;22;19;19;21;"hard";"hom";"s";25;23;24;1;27;0;7,206;4;-0,0698584763625419;"disc";"neutr";"1"
"763";522;-0,093044263775971;0;-0,291779584462511;-6;-12;-14;17;23;-35;44;-5;-15;18;17;9;8;"easy";"clim";"ns";-18;-16;-28;2;18;0;259,622;6;-0,292080698584764;"conc";"conc";"0"
"764";522;-0,093044263775971;0;-0,291779584462511;-6;-12;-14;17;23;-35;44;-5;-15;18;17;9;8;"easy";"gmo";"s";23;12;12;1;16;1;109,435;6;-0,292080698584764;"disc";"disc";"0"
"765";522;-0,093044263775971;0;-0,291779584462511;-6;-12;-14;17;23;-35;44;-5;-15;18;17;9;8;"easy";"hom";"ns";-20;-16;-16;3;17;1;172,698;6;-0,292080698584764;"conc";"neutr";"0"
"766";523;-0,397392089862927;0;-0,625112917795844;21;20;20;-15;33;0;25;23;-5;19;15;23;-14;"easy";"clim";"ns";41;50;49;1;-8;0;390,232;4,33333333333333;-0,180969587473653;"conc";"conc";"0"
"767";523;-0,397392089862927;0;-0,625112917795844;21;20;20;-15;33;0;25;23;-5;19;15;23;-14;"easy";"gmo";"s";50;50;49;2;11;1;63,365;4,33333333333333;-0,180969587473653;"disc";"disc";"0"
"768";523;-0,397392089862927;0;-0,625112917795844;21;20;20;-15;33;0;25;23;-5;19;15;23;-14;"easy";"hom";"ns";49;50;49;3;20;0;57,542;4,33333333333333;-0,180969587473653;"conc";"neutr";"0"
"769";524;-0,382899336239739;0;-0,291779584462511;-10;9;-9;12;-11;22;10;8;-11;10;10;-12;10;"easy";"clim";"ns";20;-10;-13;2;18;0;30,05;5;-0,180969587473653;"conc";"conc";"0"
"770";524;-0,382899336239739;0;-0,291779584462511;-10;9;-9;12;-11;22;10;8;-11;10;10;-12;10;"easy";"gmo";"ns";19;15;15;1;-7;0;26,471;5;-0,180969587473653;"conc";"conc";"0"
"771";524;-0,382899336239739;0;-0,291779584462511;-10;9;-9;12;-11;22;10;8;-11;10;10;-12;10;"easy";"hom";"ns";-24;-16;19;3;24;0;19,111;5;-0,180969587473653;"conc";"neutr";"0"
"772";525;0,109854286948667;0;0,374887082204156;-9;45;-3;-10;2;2;2;2;2;39;50;-23;20;"hard";"clim";"s";50;15;50;1;-50;1;370,429;2;-0,180969587473653;"disc";"conc";"1"
"773";525;0,109854286948667;0;0,374887082204156;-9;45;-3;-10;2;2;2;2;2;39;50;-23;20;"hard";"gmo";"ns";50;42;50;3;-50;0;87,698;2;-0,180969587473653;"conc";"disc";"1"
"774";525;0,109854286948667;0;0,374887082204156;-9;45;-3;-10;2;2;2;2;2;39;50;-23;20;"hard";"hom";"s";50;35;50;2;-50;0;190,042;2;-0,180969587473653;"disc";"neutr";"1"
"775";527;-0,28145006087742;0;-0,291779584462511;-8;8;-11;-7;7;8;12;-10;-22;16;13;-6;-8;"hard";"clim";"ns";17;23;-8;1;10;1;103,468;4;-0,180969587473653;"conc";"neutr";"1"
"776";527;-0,28145006087742;0;-0,291779584462511;-8;8;-11;-7;7;8;12;-10;-22;16;13;-6;-8;"hard";"gmo";"s";37;18;6;2;10;1;50,347;4;-0,180969587473653;"disc";"neutr";"1"
"777";527;-0,28145006087742;0;-0,291779584462511;-8;8;-11;-7;7;8;12;-10;-22;16;13;-6;-8;"hard";"hom";"s";15;24;2;3;-8;1;66,1;4;-0,180969587473653;"disc";"neutr";"1"
"778";529;-0,136522524645536;1;0,0415537488708225;40;47;50;14;50;-50;49;50;1;39;38;31;10;"easy";"clim";"s";4;19;5;2;50;1;52,548;7;-0,0698584763625419;"disc";"disc";"0"
"779";529;-0,136522524645536;1;0,0415537488708225;40;47;50;14;50;-50;49;50;1;39;38;31;10;"easy";"gmo";"ns";13;20;8;3;42;1;76,734;7;-0,0698584763625419;"conc";"conc";"0"
"780";529;-0,136522524645536;1;0,0415537488708225;40;47;50;14;50;-50;49;50;1;39;38;31;10;"easy";"hom";"s";10;10;7;1;42;0;42,894;7;-0,0698584763625419;"disc";"neutr";"0"
"781";536;-0,0640587565295941;1;-0,291779584462511;21;15;16;10;21;-20;24;23;3;22;19;15;15;"hard";"clim";"ns";17;20;15;1;14;0;12,801;3,66666666666667;-0,180969587473653;"conc";"disc";"1"
"782";536;-0,0640587565295941;1;-0,291779584462511;21;15;16;10;21;-20;24;23;3;22;19;15;15;"hard";"gmo";"s";19;20;17;2;14;0;11,8;3,66666666666667;-0,180969587473653;"disc";"conc";"1"
"783";536;-0,0640587565295941;1;-0,291779584462511;21;15;16;10;21;-20;24;23;3;22;19;15;15;"hard";"hom";"ns";15;17;10;3;11;0;4,263;3,66666666666667;-0,180969587473653;"conc";"neutr";"1"
"784";538;-0,426377597109304;0;0,0415537488708225;11;22;9;-16;21;11;16;12;-9;-19;16;-4;-10;"easy";"clim";"s";-9;9;-17;3;21;0;8,983;3,66666666666667;0,15236374585968;"disc";"conc";"0"
"785";538;-0,426377597109304;0;0,0415537488708225;11;22;9;-16;21;11;16;12;-9;-19;16;-4;-10;"easy";"gmo";"ns";-8;-15;-17;1;25;0;25,601;3,66666666666667;0,15236374585968;"conc";"disc";"0"
"786";538;-0,426377597109304;0;0,0415537488708225;11;22;9;-16;21;11;16;12;-9;-19;16;-4;-10;"easy";"hom";"s";-13;-13;-18;2;27;0;22,631;3,66666666666667;0,15236374585968;"disc";"neutr";"0"
"787";539;-0,426377597109304;1;-0,625112917795844;50;50;28;-26;41;50;50;-36;-50;-24;29;-50;-37;"easy";"clim";"s";-17;20;-30;1;32;0;187,676;2;0,263474856970791;"neutr";"conc";"0"
"788";539;-0,426377597109304;1;-0,625112917795844;50;50;28;-26;41;50;50;-36;-50;-24;29;-50;-37;"easy";"gmo";"ns";-37;-20;-45;2;40;1;62,848;2;0,263474856970791;"neutr";"disc";"0"
"789";539;-0,426377597109304;1;-0,625112917795844;50;50;28;-26;41;50;50;-36;-50;-24;29;-50;-37;"easy";"hom";"s";-42;-31;-45;3;44;1;72,851;2;0,263474856970791;"neutr";"neutr";"0"
"790";541;-0,411884843486116;0;-0,291779584462511;42;36;21;-35;32;23;11;5;-10;16;7;3;5;"hard";"clim";"ns";-50;-50;-50;1;39;0;75,237;3,33333333333333;0,15236374585968;"conc";"disc";"1"
"791";541;-0,411884843486116;0;-0,291779584462511;42;36;21;-35;32;23;11;5;-10;16;7;3;5;"hard";"gmo";"s";-50;-50;-50;2;39;1;91,991;3,33333333333333;0,15236374585968;"disc";"conc";"1"
